2023-01-14 07:16:42	3.588000	2238	+10	W8APP: K5BKR HEARTBEAT SNR +06 ? 
2023-01-14 07:16:25	3.588000	2238	-04	K5BKR: @HB HEARTBEAT ? 
2023-01-14 07:13:55	3.588000	2238	-02	K5BKR: @CSTAT  ,EM01,1,7416,1111111111……ATM   A TX H,{&%} ? 
2023-01-14 07:08:25	3.588000	2238	-16	N7SHM: KI7GPK SNR +14 ? 
2023-01-14 07:06:44	3.588000	2238	+03	K5BKR: KI7GPK HEARTBEAT SNR -09 ? 
2023-01-14 07:06:42	3.588000	2238	+01	K4AKS: KI7GPK HEARTBEAT SNR -13 ? 
2023-01-14 07:06:42	3.588000	2238	+09	W8APP: KI7GPK HEARTBEAT SNR +02 ? 
2023-01-14 07:06:28	3.588000	2238	-06	KI7GPK: @HB HEARTBEAT ? 
2023-01-14 07:05:25	3.588000	2238	-17	N7SHM: @CSTAT  STATREP ACK BUG HERE. WILL FOLLOWUP IN MORN SK ? 
2023-01-14 06:53:55	3.588000	2238	+07	KD9DSS/N: @CSTAT  STATREP RECEIVED    * KO4LAV * KD9DSS * KO4LAV * WZ7W * WZ7W * N7SHM * KD9DSS ? 
2023-01-14 06:42:55	3.588000	2238	+08	KD9DSS/N: @CSTAT  ,926,1,PACIFIC COAST FLOOD WARNINGS-THREATS TO ENERGY WATER COMMUNICATONS,{*%} ? 
2023-01-14 06:06:26	3.588000	2238	-03	N7SHM: N1NZL SNR +00 ? 
2023-01-14 06:05:58	3.588000	2238	+11	N1NZL: @AMRRON SNR? ? 
2023-01-14 05:53:55	3.588000	2238	+10	KD9DSS/N: K4KBT ACK ? 
2023-01-14 05:53:25	3.588000	2238	+10	KC1NPD: K4KBT ACK ? 
2023-01-14 05:52:42	3.588000	2238	-02	K4KBT: @CSTAT MSG ,STATREP RECEIVED    * KO4LAV * K4AKS * K4AKS * KO4LAV * K4AKS * KD9DSS ? 
2023-01-14 05:49:55	3.588000	2238	+06	N7SHM: @CSTAT  ,DN36,1,975,111111111131,US NAT DEBT  31 5T,{&%} ? 
2023-01-14 05:41:55	3.588000	2238	+07	KD9DSS/N: K9NEY SNR -16 ? 
2023-01-14 05:40:55	3.588000	2238	-09	K9NEY: @AMRRON SNR? ? 
2023-01-14 05:29:13	3.588000	2238	-10	KE0ZZY: K9NEY HEARTBEAT SNR -08 ? 
2023-01-14 05:29:13	3.588000	2238	+05	K4AKS: K9NEY HEARTBEAT SNR -13 ? 
2023-01-14 05:29:13	3.588000	2238	+07	W8APP: K9NEY HEARTBEAT SNR +00 ? 
2023-01-14 05:28:55	3.588000	2238	-10	K9NEY: @HB HEARTBEAT ? 
2023-01-14 05:06:42	3.588000	2238	-04	KE0ZZY: KG6MTM SNR -15 ? 
2023-01-14 05:03:44	3.588000	2238	-07	WZ7W: @CSTAT  ,CN82,1,821,111112111111,FLOOD ADVISORY IN LOW AREAS,{&%} ? 
2023-01-14 04:59:58	3.588000	2238	-09	WZ7W: KG6MTM  OH MY MISTAKE. ? 
2023-01-14 04:56:42	3.588000	2238	-05	WZ7W: KG6MTM  DO YOU WANT TO TRY SLO?  DID YOU DECODE MINE? ? 
2023-01-14 04:54:55	3.588000	2238	-15	KG6MTM: WZ7W  THX FOR LETTING ME KNOW ? 
2023-01-14 04:54:38	3.588000	2238	+00	NU4K: @AMMRON MSG DOES ANYONE USE THE SESSION APP FOR MESSAGING? ? 
NOT SOLID DECODE HERE. ? 
2023-01-14 04:52:29	3.588000	2238	-07	WZ7W: KG6MTM  I GOT THE DOTS
2023-01-14 04:49:56	3.588000	2238	-04	KF0BSQ: WA6RIK SNR -03 ? 
2023-01-14 04:49:25	3.588000	2238	+00	WA6RIK: @AMRRON SNR? ? 
2023-01-14 04:48:57	3.588000	2238	+01	NU4K: @AMMRON  DOES ANYONE USE THE SESSION APP FOR MESSAGING? ? 
2023-01-14 04:43:12	3.588000	2238	-07	WZ7W: @CSTAT  ,CN82,1,472,111111111111,NTR,{&%} ? 
2023-01-14 04:30:17	3.588000	2238	+02	NU4K: @AMMRON  DOES ANYONE USE THE SESSION APP FOR MESSAGING? ? 
2023-01-14 04:14:55	3.588000	2238	+05	KD9DSS/N: N5RDM SNR -09 ? 
2023-01-14 04:13:55	3.588000	2238	-04	N5RDM: @CSTAT SNR? ? 
2023-01-14 04:11:55	3.588000	2238	+06	KD9DSS/N: @CSTAT  HEADING TO BED. BLESSINGS ? 
2023-01-14 04:11:25	3.588000	2238	-08	N5RDM: 04X/V54CHK HEARTBEAT SNR -17 ? 
2023-01-14 04:08:55	3.588000	2238	-07	N5RDM: @CSTAT MSG ,STATREP RECEIVED    * KO4LAV ? 
2023-01-14 04:07:42	3.588000	2238	+00	KD9DSS/N: KO4LAV MSG EMAIL HEADED YOUR WAY ? 
2023-01-14 04:04:57	3.588000	2238	+04	KO4LAV: @CSTAT  ,EM85,1,507,111112111111,RPI 4 TEST WITH THE 73 LINUX BUILD BY KM4ACK ,{&%} ? 
2023-01-14 04:00:58	3.588000	2238	+02	K4AKS: @CSTAT  ,EL88,1,150,111111111112,TEST WINDOWS,{&%} ? 
2023-01-14 04:00:28	3.588000	2238	-01	KD9DSS/N: KO4LAV MSG EMAIL ME SIR FOR A COPY OF AMRRON TEST PLAN ? 
2023-01-14 03:56:00	3.588000	2238		1Y6FCY/P: BX2NWH/P HW CPY? -14 …… ? 
2023-01-14 03:55:58	3.588000	2238	-02	KO4LAV: @CSTAT  ,EM85,1,799,111112111111,NTR,{&%} ? 
2023-01-14 03:52:55	3.588000	2238	-07	N5RDM: @CSTAT MSG ,STATREP RECEIVED    * KC3PNF ? 
2023-01-14 03:48:25	3.588000	2238	+05	KD9DSS/N: @CSTAT MSG ,178,FLASH BULLETIN  NET OVER- FREQUENCY BACK TO NORMAL USE,{^%} ? 
2023-01-14 03:37:55	3.588000	2238	-18	KD9DSS/N: @CSTAT SNR? ? 
2023-01-14 03:35:12	3.588000	2238	+10	KC3PNF: @CSTAT  ……884,111111111111,WIN10 TEST,{&%} ? 
2023-01-14 03:34:26	3.588000	2238	-17	KD9DSS/N: @CSTAT  ,914,1,STORMS CAUSING REGIONAL …… ? 
2023-01-14 03:27:25	3.588000	2238	-10	K9NEY: W4WAC HEARTBEAT SNR -05 ? 
2023-01-14 03:27:12	3.588000	2238	-06	KE0ZZY: W4WAC HEARTBEAT SNR -10 ? 
2023-01-14 03:25:55	3.588000	2238	-01	N5RDM: @CSTAT  ,602,0,ACT AS IF WHAT YOU DO MAKES A DIFERENCE ,{*%} ? 
2023-01-14 03:24:58	3.588000	2238	+02	KO4LAV: W8APP HEARTBEAT SNR -07 ? 
2023-01-14 03:24:42	3.588000	2238	+05	W8APP: @HB HEARTBEAT ? 
2023-01-14 03:19:28	3.588000	2238	-02	KO4LAV: @CSTAT SNR? ? 
2023-01-14 03:18:27	3.588000	2238	-15	AI7HH: @AMRRON SNR? ? 
2023-01-14 03:17:29	3.588000	2238	-08	N5RDM: @CSTAT  ,EM12,1,276,1111……1,NTR,{&…… ? 
2023-01-14 03:13:55	3.588000	2238	-03	KF0BSQ: N1NZL SNR +04 ? 
